timestamp,metric_name,service,store_id,region,value
2026-09-04T15:30:00Z,iam_login_attempts_total,ecommerce-admin,store-309,eu-west,1
2026-09-04T15:30:00Z,iam_active_sessions,pos-terminal,store-104,us-east,171
2026-09-04T15:30:00Z,iam_privileged_access_changes_total,pos-terminal,store-104,us-east,1
2026-09-04T15:30:00Z,iam_active_sessions,vendor-portal,warehouse-west,us-west,157
2026-09-04T15:30:00Z,iam_login_attempts_total,vendor-portal,warehouse-west,us-west,1
2026-09-04T15:30:00Z,iam_login_failures_total,vendor-portal,warehouse-west,us-west,1
2026-09-04T15:45:00Z,iam_active_sessions,pos-terminal,warehouse-west,us-west,39
2026-09-04T15:45:00Z,iam_login_attempts_total,pos-terminal,warehouse-west,us-west,1
2026-09-04T15:45:00Z,iam_active_sessions,vendor-portal,store-221,us-west,87
2026-09-04T15:45:00Z,iam_login_attempts_total,vendor-portal,store-221,us-west,1
2026-09-04T15:45:00Z,iam_active_sessions,warehouse-wms,warehouse-east,us-east,81
2026-09-04T15:45:00Z,iam_login_attempts_total,warehouse-wms,warehouse-east,us-east,1
2026-09-04T16:00:00Z,iam_active_sessions,ecommerce-admin,online,global,56
2026-09-04T16:00:00Z,iam_login_attempts_total,ecommerce-admin,online,global,1
2026-09-04T16:00:00Z,iam_active_sessions,ecommerce-admin,store-057,us-central,247
2026-09-04T16:00:00Z,iam_login_attempts_total,ecommerce-admin,store-057,us-central,1
2026-09-04T16:00:00Z,iam_active_sessions,pos-terminal,store-104,us-east,159
2026-09-04T16:00:00Z,iam_mfa_challenges_total,pos-terminal,store-104,us-east,1
2026-09-04T16:00:00Z,iam_active_sessions,warehouse-wms,store-057,us-central,182
2026-09-04T16:00:00Z,iam_login_attempts_total,warehouse-wms,store-057,us-central,1
2026-09-04T16:00:00Z,iam_mfa_challenges_total,warehouse-wms,store-057,us-central,1
2026-09-04T16:15:00Z,iam_active_sessions,vendor-portal,online,global,127
2026-09-04T16:15:00Z,iam_login_attempts_total,vendor-portal,online,global,2
2026-09-04T16:15:00Z,iam_active_sessions,vendor-portal,store-104,us-east,85
2026-09-04T16:15:00Z,iam_login_attempts_total,vendor-portal,store-104,us-east,1
2026-09-04T16:15:00Z,iam_active_sessions,vendor-portal,store-221,us-west,50
2026-09-04T16:15:00Z,iam_login_attempts_total,vendor-portal,store-221,us-west,1
2026-09-04T16:15:00Z,iam_login_failures_total,vendor-portal,store-221,us-west,1
2026-09-04T16:30:00Z,iam_active_sessions,ecommerce-admin,store-104,us-east,106
2026-09-04T16:30:00Z,iam_login_attempts_total,ecommerce-admin,store-104,us-east,1
2026-09-04T16:30:00Z,iam_active_sessions,vendor-portal,store-309,eu-west,86
2026-09-04T16:30:00Z,iam_login_attempts_total,vendor-portal,store-309,eu-west,1
2026-09-04T16:45:00Z,iam_active_sessions,ecommerce-admin,store-057,us-central,79
2026-09-04T16:45:00Z,iam_active_sessions,warehouse-wms,online,global,182
2026-09-04T16:45:00Z,iam_login_attempts_total,warehouse-wms,online,global,1
2026-09-04T16:45:00Z,iam_active_sessions,warehouse-wms,store-057,us-central,193
2026-09-04T16:45:00Z,iam_password_reset_requests_total,warehouse-wms,store-057,us-central,1
2026-09-04T16:45:00Z,iam_active_sessions,warehouse-wms,warehouse-west,us-west,167
2026-09-04T16:45:00Z,iam_login_attempts_total,warehouse-wms,warehouse-west,us-west,1
2026-09-04T17:00:00Z,iam_active_sessions,ecommerce-admin,online,global,130
2026-09-04T17:00:00Z,iam_login_attempts_total,ecommerce-admin,online,global,1
2026-09-04T17:15:00Z,iam_active_sessions,ecommerce-admin,store-057,us-central,152
2026-09-04T17:15:00Z,iam_login_attempts_total,ecommerce-admin,store-057,us-central,1
2026-09-04T17:15:00Z,iam_active_sessions,pos-terminal,warehouse-east,us-east,205
2026-09-04T17:15:00Z,iam_mfa_challenges_total,pos-terminal,warehouse-east,us-east,1
2026-09-04T17:30:00Z,iam_active_sessions,ecommerce-admin,store-309,eu-west,101
2026-09-04T17:30:00Z,iam_login_attempts_total,ecommerce-admin,store-309,eu-west,1
2026-09-04T17:30:00Z,iam_active_sessions,ecommerce-admin,warehouse-east,us-east,76
2026-09-04T17:30:00Z,iam_login_attempts_total,ecommerce-admin,warehouse-east,us-east,1
2026-09-04T17:30:00Z,iam_active_sessions,ecommerce-admin,warehouse-west,us-west,67
2026-09-04T17:30:00Z,iam_mfa_challenges_total,ecommerce-admin,warehouse-west,us-west,1
2026-09-04T17:30:00Z,iam_active_sessions,warehouse-wms,online,global,88
2026-09-04T17:30:00Z,iam_login_attempts_total,warehouse-wms,online,global,1
2026-09-04T17:45:00Z,iam_active_sessions,pos-terminal,warehouse-east,us-east,105
2026-09-04T17:45:00Z,iam_login_attempts_total,pos-terminal,warehouse-east,us-east,1
2026-09-04T17:45:00Z,iam_login_failures_total,pos-terminal,warehouse-east,us-east,1
2026-09-04T17:45:00Z,iam_active_sessions,warehouse-wms,store-057,us-central,98
2026-09-04T17:45:00Z,iam_active_sessions,warehouse-wms,store-309,eu-west,206
2026-09-04T17:45:00Z,iam_password_reset_requests_total,warehouse-wms,store-309,eu-west,1
2026-09-04T17:45:00Z,iam_active_sessions,warehouse-wms,warehouse-west,us-west,214
2026-09-04T17:45:00Z,iam_login_attempts_total,warehouse-wms,warehouse-west,us-west,1
2026-09-04T18:00:00Z,iam_active_sessions,ecommerce-admin,store-309,eu-west,149
2026-09-04T18:00:00Z,iam_login_attempts_total,ecommerce-admin,store-309,eu-west,1
2026-09-04T18:00:00Z,iam_active_sessions,warehouse-wms,store-221,us-west,34
2026-09-04T18:00:00Z,iam_login_attempts_total,warehouse-wms,store-221,us-west,1
2026-09-04T18:00:00Z,iam_account_lockouts_total,warehouse-wms,warehouse-west,us-west,1
2026-09-04T18:00:00Z,iam_active_sessions,warehouse-wms,warehouse-west,us-west,243
2026-09-04T18:15:00Z,iam_active_sessions,ecommerce-admin,store-221,us-west,156
2026-09-04T18:15:00Z,iam_login_attempts_total,ecommerce-admin,store-221,us-west,1
2026-09-04T18:15:00Z,iam_active_sessions,pos-terminal,store-057,us-central,51
2026-09-04T18:15:00Z,iam_mfa_challenges_total,pos-terminal,store-057,us-central,1
2026-09-04T18:15:00Z,iam_access_denied_total,pos-terminal,warehouse-west,us-west,1
2026-09-04T18:15:00Z,iam_active_sessions,pos-terminal,warehouse-west,us-west,179
2026-09-04T18:15:00Z,iam_active_sessions,vendor-portal,store-057,us-central,201
2026-09-04T18:15:00Z,iam_login_attempts_total,vendor-portal,store-057,us-central,1
2026-09-04T18:15:00Z,iam_active_sessions,warehouse-wms,store-104,us-east,56
2026-09-04T18:15:00Z,iam_active_sessions,warehouse-wms,warehouse-east,us-east,144
2026-09-04T18:15:00Z,iam_mfa_challenges_total,warehouse-wms,warehouse-east,us-east,1
2026-09-04T18:30:00Z,iam_active_sessions,ecommerce-admin,online,global,11
2026-09-04T18:30:00Z,iam_login_attempts_total,ecommerce-admin,online,global,1
2026-09-04T18:30:00Z,iam_active_sessions,pos-terminal,warehouse-east,us-east,145
2026-09-04T18:30:00Z,iam_login_attempts_total,pos-terminal,warehouse-east,us-east,1
2026-09-04T18:30:00Z,iam_login_failures_total,pos-terminal,warehouse-east,us-east,1
2026-09-04T18:45:00Z,iam_active_sessions,vendor-portal,warehouse-west,us-west,248
2026-09-04T18:45:00Z,iam_login_attempts_total,vendor-portal,warehouse-west,us-west,1
2026-09-04T18:45:00Z,iam_mfa_challenges_total,vendor-portal,warehouse-west,us-west,1
2026-09-04T18:45:00Z,iam_active_sessions,warehouse-wms,store-221,us-west,191
2026-09-04T18:45:00Z,iam_mfa_challenges_total,warehouse-wms,store-221,us-west,1
2026-09-04T19:00:00Z,iam_active_sessions,ecommerce-admin,store-057,us-central,123
2026-09-04T19:00:00Z,iam_login_attempts_total,ecommerce-admin,store-057,us-central,1
2026-09-04T19:00:00Z,iam_active_sessions,vendor-portal,store-104,us-east,246
2026-09-04T19:00:00Z,iam_login_attempts_total,vendor-portal,store-104,us-east,1
2026-09-04T19:00:00Z,iam_login_failures_total,vendor-portal,store-104,us-east,1
2026-09-04T19:00:00Z,iam_active_sessions,warehouse-wms,store-057,us-central,58
2026-09-04T19:00:00Z,iam_login_attempts_total,warehouse-wms,store-057,us-central,1
2026-09-04T19:00:00Z,iam_active_sessions,warehouse-wms,store-221,us-west,186
2026-09-04T19:00:00Z,iam_password_reset_requests_total,warehouse-wms,store-221,us-west,1
2026-09-04T19:15:00Z,iam_active_sessions,ecommerce-admin,online,global,209
2026-09-04T19:15:00Z,iam_password_reset_requests_total,ecommerce-admin,online,global,1
2026-09-04T19:15:00Z,iam_active_sessions,pos-terminal,online,global,117
2026-09-04T19:15:00Z,iam_privileged_access_changes_total,pos-terminal,online,global,1
2026-09-04T19:15:00Z,iam_active_sessions,warehouse-wms,store-221,us-west,79
2026-09-04T19:15:00Z,iam_login_attempts_total,warehouse-wms,store-221,us-west,1
2026-09-04T19:30:00Z,iam_active_sessions,pos-terminal,store-057,us-central,22
2026-09-04T19:30:00Z,iam_mfa_challenges_total,pos-terminal,store-057,us-central,1
2026-09-04T19:30:00Z,iam_active_sessions,pos-terminal,store-221,us-west,182
2026-09-04T19:30:00Z,iam_login_attempts_total,pos-terminal,store-221,us-west,1
2026-09-04T19:30:00Z,iam_active_sessions,pos-terminal,warehouse-east,us-east,214
2026-09-04T19:30:00Z,iam_active_sessions,warehouse-wms,store-221,us-west,217
2026-09-04T19:30:00Z,iam_login_attempts_total,warehouse-wms,store-221,us-west,1
2026-09-04T19:45:00Z,iam_account_lockouts_total,ecommerce-admin,store-104,us-east,1
2026-09-04T19:45:00Z,iam_active_sessions,ecommerce-admin,store-104,us-east,222
2026-09-04T20:00:00Z,iam_active_sessions,vendor-portal,online,global,208
2026-09-04T20:00:00Z,iam_login_attempts_total,vendor-portal,online,global,1
2026-09-04T20:00:00Z,iam_login_failures_total,vendor-portal,online,global,1
2026-09-04T20:00:00Z,iam_active_sessions,vendor-portal,store-104,us-east,208
2026-09-04T20:00:00Z,iam_login_attempts_total,vendor-portal,store-104,us-east,1
2026-09-04T20:00:00Z,iam_active_sessions,vendor-portal,warehouse-west,us-west,109
2026-09-04T20:15:00Z,iam_active_sessions,vendor-portal,online,global,177
2026-09-04T20:15:00Z,iam_mfa_challenges_total,vendor-portal,online,global,1
2026-09-04T20:30:00Z,iam_active_sessions,ecommerce-admin,online,global,167
2026-09-04T20:30:00Z,iam_mfa_challenges_total,ecommerce-admin,online,global,1
2026-09-04T20:30:00Z,iam_active_sessions,pos-terminal,online,global,66
2026-09-04T20:30:00Z,iam_login_attempts_total,pos-terminal,online,global,1
2026-09-04T20:30:00Z,iam_login_failures_total,pos-terminal,online,global,1
2026-09-04T20:30:00Z,iam_active_sessions,warehouse-wms,store-104,us-east,40
2026-09-04T20:30:00Z,iam_login_attempts_total,warehouse-wms,store-104,us-east,1
2026-09-04T20:30:00Z,iam_active_sessions,warehouse-wms,warehouse-east,us-east,82
2026-09-04T20:30:00Z,iam_login_attempts_total,warehouse-wms,warehouse-east,us-east,1
2026-09-04T20:30:00Z,iam_access_denied_total,warehouse-wms,warehouse-west,us-west,1
2026-09-04T20:30:00Z,iam_active_sessions,warehouse-wms,warehouse-west,us-west,132
2026-09-04T20:45:00Z,iam_active_sessions,ecommerce-admin,warehouse-west,us-west,207
2026-09-04T20:45:00Z,iam_login_attempts_total,ecommerce-admin,warehouse-west,us-west,1
2026-09-04T20:45:00Z,iam_active_sessions,pos-terminal,store-221,us-west,173
2026-09-04T20:45:00Z,iam_mfa_challenges_total,pos-terminal,store-221,us-west,1
2026-09-04T20:45:00Z,iam_active_sessions,pos-terminal,warehouse-east,us-east,188
2026-09-04T20:45:00Z,iam_login_attempts_total,pos-terminal,warehouse-east,us-east,1
2026-09-04T20:45:00Z,iam_active_sessions,vendor-portal,online,global,69
2026-09-04T20:45:00Z,iam_login_attempts_total,vendor-portal,online,global,2
2026-09-04T20:45:00Z,iam_login_failures_total,vendor-portal,online,global,1
2026-09-04T20:45:00Z,iam_active_sessions,vendor-portal,store-309,eu-west,44
2026-09-04T20:45:00Z,iam_password_reset_requests_total,vendor-portal,store-309,eu-west,1
2026-09-04T20:45:00Z,iam_active_sessions,warehouse-wms,store-057,us-central,113
2026-09-04T20:45:00Z,iam_login_attempts_total,warehouse-wms,store-057,us-central,1
2026-09-04T21:00:00Z,iam_active_sessions,pos-terminal,store-221,us-west,101
2026-09-04T21:00:00Z,iam_login_attempts_total,pos-terminal,store-221,us-west,1
2026-09-04T21:00:00Z,iam_login_failures_total,pos-terminal,store-221,us-west,1
2026-09-04T21:00:00Z,iam_active_sessions,warehouse-wms,store-309,eu-west,23
2026-09-04T21:00:00Z,iam_password_reset_requests_total,warehouse-wms,store-309,eu-west,1
2026-09-04T21:15:00Z,iam_active_sessions,ecommerce-admin,online,global,119
2026-09-04T21:15:00Z,iam_mfa_challenges_total,ecommerce-admin,online,global,1
2026-09-04T21:15:00Z,iam_privileged_access_changes_total,ecommerce-admin,online,global,1
2026-09-04T21:15:00Z,iam_active_sessions,ecommerce-admin,store-309,eu-west,127
2026-09-04T21:15:00Z,iam_login_attempts_total,ecommerce-admin,store-309,eu-west,1
2026-09-04T21:15:00Z,iam_active_sessions,ecommerce-admin,warehouse-east,us-east,107
2026-09-04T21:15:00Z,iam_login_attempts_total,ecommerce-admin,warehouse-east,us-east,1
2026-09-04T21:15:00Z,iam_login_failures_total,ecommerce-admin,warehouse-east,us-east,1
2026-09-04T21:15:00Z,iam_active_sessions,vendor-portal,store-057,us-central,154
2026-09-04T21:15:00Z,iam_login_attempts_total,vendor-portal,store-057,us-central,1
2026-09-04T21:15:00Z,iam_active_sessions,vendor-portal,store-104,us-east,158
2026-09-04T21:15:00Z,iam_login_attempts_total,vendor-portal,store-104,us-east,1
2026-09-04T21:30:00Z,iam_active_sessions,pos-terminal,online,global,141
2026-09-04T21:30:00Z,iam_login_attempts_total,pos-terminal,online,global,1
2026-09-04T21:30:00Z,iam_active_sessions,warehouse-wms,store-104,us-east,134
2026-09-04T21:30:00Z,iam_password_reset_requests_total,warehouse-wms,store-104,us-east,1
2026-09-04T21:45:00Z,iam_active_sessions,vendor-portal,online,global,240
2026-09-04T21:45:00Z,iam_privileged_access_changes_total,vendor-portal,online,global,1
2026-09-04T21:45:00Z,iam_active_sessions,warehouse-wms,store-221,us-west,241
2026-09-04T21:45:00Z,iam_login_attempts_total,warehouse-wms,store-221,us-west,1
2026-09-04T21:45:00Z,iam_login_failures_total,warehouse-wms,store-221,us-west,1
2026-09-04T22:00:00Z,iam_active_sessions,ecommerce-admin,warehouse-west,us-west,227
2026-09-04T22:00:00Z,iam_login_attempts_total,ecommerce-admin,warehouse-west,us-west,1
2026-09-04T22:00:00Z,iam_login_failures_total,ecommerce-admin,warehouse-west,us-west,1
2026-09-04T22:00:00Z,iam_active_sessions,warehouse-wms,store-309,eu-west,182
2026-09-04T22:00:00Z,iam_login_attempts_total,warehouse-wms,store-309,eu-west,1
2026-09-04T22:15:00Z,iam_active_sessions,ecommerce-admin,store-309,eu-west,144
2026-09-04T22:15:00Z,iam_login_attempts_total,ecommerce-admin,store-309,eu-west,1
2026-09-04T22:15:00Z,iam_active_sessions,vendor-portal,store-104,us-east,14
2026-09-04T22:15:00Z,iam_privileged_access_changes_total,vendor-portal,store-104,us-east,1
2026-09-04T22:15:00Z,iam_active_sessions,warehouse-wms,store-057,us-central,112
2026-09-04T22:15:00Z,iam_login_attempts_total,warehouse-wms,store-057,us-central,1
2026-09-04T22:30:00Z,iam_active_sessions,vendor-portal,warehouse-west,us-west,97
2026-09-04T22:30:00Z,iam_active_sessions,warehouse-wms,warehouse-west,us-west,207
2026-09-04T22:30:00Z,iam_login_attempts_total,warehouse-wms,warehouse-west,us-west,2
2026-09-04T22:30:00Z,iam_login_failures_total,warehouse-wms,warehouse-west,us-west,1
2026-09-04T23:00:00Z,iam_active_sessions,pos-terminal,store-057,us-central,184
2026-09-04T23:00:00Z,iam_login_attempts_total,pos-terminal,store-057,us-central,1
2026-09-04T23:00:00Z,iam_active_sessions,vendor-portal,store-057,us-central,234
2026-09-04T23:00:00Z,iam_mfa_challenges_total,vendor-portal,store-057,us-central,1
2026-09-04T23:15:00Z,iam_active_sessions,ecommerce-admin,warehouse-east,us-east,212
2026-09-04T23:15:00Z,iam_mfa_challenges_total,ecommerce-admin,warehouse-east,us-east,1
2026-09-04T23:15:00Z,iam_active_sessions,pos-terminal,store-309,eu-west,168
2026-09-04T23:15:00Z,iam_password_reset_requests_total,pos-terminal,store-309,eu-west,1
2026-09-04T23:15:00Z,iam_active_sessions,vendor-portal,store-104,us-east,142
2026-09-04T23:15:00Z,iam_password_reset_requests_total,vendor-portal,store-104,us-east,1
2026-09-04T23:15:00Z,iam_active_sessions,vendor-portal,store-309,eu-west,157
2026-09-04T23:15:00Z,iam_mfa_challenges_total,vendor-portal,store-309,eu-west,1
2026-09-04T23:15:00Z,iam_active_sessions,warehouse-wms,online,global,239
2026-09-04T23:15:00Z,iam_mfa_challenges_total,warehouse-wms,online,global,1
2026-09-04T23:30:00Z,iam_active_sessions,ecommerce-admin,store-057,us-central,26
2026-09-04T23:30:00Z,iam_active_sessions,vendor-portal,warehouse-east,us-east,32
2026-09-04T23:30:00Z,iam_mfa_challenges_total,vendor-portal,warehouse-east,us-east,1
2026-09-04T23:30:00Z,iam_active_sessions,warehouse-wms,store-221,us-west,201
2026-09-04T23:30:00Z,iam_login_attempts_total,warehouse-wms,store-221,us-west,1
2026-09-04T23:30:00Z,iam_active_sessions,warehouse-wms,store-309,eu-west,68
2026-09-04T23:30:00Z,iam_login_attempts_total,warehouse-wms,store-309,eu-west,1
2026-09-04T23:45:00Z,iam_active_sessions,ecommerce-admin,online,global,175
2026-09-04T23:45:00Z,iam_privileged_access_changes_total,ecommerce-admin,online,global,1
2026-09-04T23:45:00Z,iam_active_sessions,ecommerce-admin,warehouse-west,us-west,173
2026-09-04T23:45:00Z,iam_active_sessions,pos-terminal,store-309,eu-west,161
2026-09-04T23:45:00Z,iam_login_attempts_total,pos-terminal,store-309,eu-west,1
2026-09-04T23:45:00Z,iam_suspicious_login_total,pos-terminal,store-309,eu-west,1
2026-09-04T23:45:00Z,iam_active_sessions,pos-terminal,warehouse-west,us-west,95
2026-09-04T23:45:00Z,iam_login_attempts_total,pos-terminal,warehouse-west,us-west,1
2026-09-04T23:45:00Z,iam_active_sessions,vendor-portal,store-309,eu-west,170
2026-09-04T23:45:00Z,iam_mfa_challenges_total,vendor-portal,store-309,eu-west,1
2026-09-04T23:45:00Z,iam_active_sessions,warehouse-wms,store-309,eu-west,47
2026-09-04T23:45:00Z,iam_login_attempts_total,warehouse-wms,store-309,eu-west,1
2026-09-05T00:00:00Z,iam_active_sessions,warehouse-wms,online,global,16
2026-09-05T00:00:00Z,iam_mfa_challenges_total,warehouse-wms,online,global,1
2026-09-05T00:00:00Z,iam_active_sessions,warehouse-wms,store-057,us-central,170
2026-09-05T00:00:00Z,iam_login_attempts_total,warehouse-wms,store-057,us-central,1
2026-09-05T00:00:00Z,iam_login_failures_total,warehouse-wms,store-057,us-central,1
2026-09-05T00:00:00Z,iam_active_sessions,warehouse-wms,warehouse-west,us-west,149
2026-09-05T00:00:00Z,iam_login_attempts_total,warehouse-wms,warehouse-west,us-west,1
2026-09-05T00:15:00Z,iam_active_sessions,ecommerce-admin,online,global,107
2026-09-05T00:15:00Z,iam_login_attempts_total,ecommerce-admin,online,global,1
2026-09-05T00:15:00Z,iam_mfa_challenges_total,ecommerce-admin,online,global,1
2026-09-05T00:15:00Z,iam_active_sessions,pos-terminal,store-104,us-east,178
2026-09-05T00:15:00Z,iam_login_attempts_total,pos-terminal,store-104,us-east,1
2026-09-05T00:15:00Z,iam_active_sessions,vendor-portal,warehouse-east,us-east,170
2026-09-05T00:15:00Z,iam_mfa_challenges_total,vendor-portal,warehouse-east,us-east,1
2026-09-05T00:30:00Z,iam_active_sessions,ecommerce-admin,online,global,208
2026-09-05T00:30:00Z,iam_mfa_challenges_total,ecommerce-admin,online,global,1
2026-09-05T00:30:00Z,iam_active_sessions,ecommerce-admin,warehouse-west,us-west,197
2026-09-05T00:30:00Z,iam_privileged_access_changes_total,ecommerce-admin,warehouse-west,us-west,1
2026-09-05T00:30:00Z,iam_active_sessions,pos-terminal,warehouse-east,us-east,115
2026-09-05T00:30:00Z,iam_privileged_access_changes_total,pos-terminal,warehouse-east,us-east,1
2026-09-05T00:30:00Z,iam_active_sessions,warehouse-wms,warehouse-east,us-east,89
2026-09-05T00:30:00Z,iam_mfa_challenges_total,warehouse-wms,warehouse-east,us-east,1
2026-09-05T00:45:00Z,iam_active_sessions,ecommerce-admin,store-104,us-east,71
2026-09-05T00:45:00Z,iam_active_sessions,ecommerce-admin,warehouse-east,us-east,7
2026-09-05T00:45:00Z,iam_login_attempts_total,ecommerce-admin,warehouse-east,us-east,1
2026-09-05T00:45:00Z,iam_active_sessions,vendor-portal,online,global,32
2026-09-05T00:45:00Z,iam_login_attempts_total,vendor-portal,online,global,1
2026-09-05T00:45:00Z,iam_active_sessions,warehouse-wms,online,global,30
2026-09-05T00:45:00Z,iam_privileged_access_changes_total,warehouse-wms,online,global,1
2026-09-05T01:00:00Z,iam_active_sessions,ecommerce-admin,online,global,137
2026-09-05T01:00:00Z,iam_login_attempts_total,ecommerce-admin,online,global,1
2026-09-05T01:00:00Z,iam_active_sessions,ecommerce-admin,store-057,us-central,147
2026-09-05T01:00:00Z,iam_active_sessions,warehouse-wms,store-057,us-central,61
2026-09-05T01:00:00Z,iam_active_sessions,warehouse-wms,store-309,eu-west,196
2026-09-05T01:00:00Z,iam_login_attempts_total,warehouse-wms,store-309,eu-west,1
2026-09-05T01:00:00Z,iam_active_sessions,warehouse-wms,warehouse-west,us-west,135
2026-09-05T01:00:00Z,iam_password_reset_requests_total,warehouse-wms,warehouse-west,us-west,1
2026-09-05T01:30:00Z,iam_account_lockouts_total,pos-terminal,store-104,us-east,1
2026-09-05T01:30:00Z,iam_active_sessions,pos-terminal,store-104,us-east,153
2026-09-05T01:45:00Z,iam_active_sessions,pos-terminal,store-057,us-central,181
2026-09-05T01:45:00Z,iam_mfa_challenges_total,pos-terminal,store-057,us-central,1
2026-09-05T01:45:00Z,iam_active_sessions,warehouse-wms,store-057,us-central,152
2026-09-05T01:45:00Z,iam_login_attempts_total,warehouse-wms,store-057,us-central,1
2026-09-05T01:45:00Z,iam_active_sessions,warehouse-wms,warehouse-west,us-west,61
2026-09-05T01:45:00Z,iam_login_attempts_total,warehouse-wms,warehouse-west,us-west,1
2026-09-05T02:00:00Z,iam_active_sessions,warehouse-wms,store-309,eu-west,119
2026-09-05T02:00:00Z,iam_login_attempts_total,warehouse-wms,store-309,eu-west,1
2026-09-05T02:00:00Z,iam_login_failures_total,warehouse-wms,store-309,eu-west,1
2026-09-05T02:15:00Z,iam_active_sessions,pos-terminal,store-104,us-east,105
2026-09-05T02:15:00Z,iam_login_attempts_total,pos-terminal,store-104,us-east,1
2026-09-05T02:15:00Z,iam_active_sessions,vendor-portal,store-104,us-east,100
2026-09-05T02:15:00Z,iam_login_attempts_total,vendor-portal,store-104,us-east,1
2026-09-05T02:15:00Z,iam_login_failures_total,vendor-portal,store-104,us-east,1
2026-09-05T02:15:00Z,iam_active_sessions,vendor-portal,store-309,eu-west,123
2026-09-05T02:15:00Z,iam_mfa_challenges_total,vendor-portal,store-309,eu-west,1
2026-09-05T02:30:00Z,iam_active_sessions,warehouse-wms,store-221,us-west,202
2026-09-05T02:30:00Z,iam_login_attempts_total,warehouse-wms,store-221,us-west,1
